473	9540
474	9539
475	9538
476	9537
477	9536
478	9535
479	9534
480	9533
481	9532
482	9531
483	9530
484	9529
485	9528
486	9527
487	9526
488	9525
489	9524
490	9523
491	9522
492	9521
493	9520
494	9519
495	9518
496	9517
497	9516
498	9515
499	9514
500	9513
501	9512
502	9511
503	9510
504	9509
505	9508
506	9507
507	9506
508	9505
509	9504
510	9503
511	9502
512	9501
513	9500
514	9499
515	9498
516	9497
517	9496
518	9495
519	9494
520	9493
521	9492
522	9491
523	9490
524	9489
525	9488
526	9487
527	9486
528	9485
529	9484
530	9483
531	9482
532	9483
533	9482
534	9481
535	9480
536	9479
537	9478
538	9477
539	9476
540	9475
541	9474
542	9473
543	9472
544	9471
545	9470
546	9469
547	9468
548	9467
549	9466
550	9465
551	9464
552	9463
553	9462
554	9461
555	9460
556	9459
557	9458
558	9457
559	9456
560	9455
561	9454
562	9453
563	9452
564	9451
565	9450
566	9449
567	9448
568	9447
569	9446
570	9445
571	9444
572	9443
573	9442
574	9441
575	9440
576	9441
577	9440
578	9439
579	9438
580	9437
581	9436
582	9435
583	9434
584	9433
585	9432
586	9431
587	9430
588	9429
589	9428
590	9429
591	9428
592	9427
593	9426
594	9425
595	9424
596	9423
597	9422
598	9421
599	9420
600	9419
601	9418
602	9417
603	9416
604	9415
605	9414
606	9413
607	9412
608	9411
609	9410
610	9409
611	9408
612	9407
613	9406
614	9405
615	9404
616	9403
617	9402
618	9401
619	9400
620	9399
621	9398
622	9397
623	9396
624	9395
625	9394
626	9393
627	9392
628	9391
629	9390
630	9389
631	9388
632	9387
633	9386
634	9385
635	9384
636	9383
637	9382
638	9381
639	9380
640	9379
641	9378
642	9377
643	9376
644	9375
645	9374
646	9373
647	9372
648	9371
649	9370
650	9369
651	9368
652	9367
653	9368
654	9367
655	9366
656	9365
657	9364
658	9363
659	9362
660	9361
661	9360
662	9359
663	9358
664	9357
665	9356
666	9355
667	9354
668	9353
669	9352
670	9351
671	9350
672	9349
673	9348
674	9347
675	9346
676	9345
677	9344
678	9343
679	9342
680	9341
681	9340
682	9339
683	9338
684	9337
685	9336
686	9335
687	9334
688	9333
689	9332
690	9331
691	9330
692	9329
693	9328
694	9329
695	9328
696	9327
697	9326
698	9327
699	9326
700	9325
701	9324
702	9323
703	9324
704	9323
705	9322
706	9321
707	9320
708	9319
709	9318
710	9317
711	9316
712	9315
713	9314
714	9313
715	9312
716	9311
717	9310
718	9309
719	9308
720	9307
721	9308
722	9307
723	9306
724	9305
725	9304
726	9303
727	9302
728	9301
729	9302
730	9301
731	9300
732	9299
733	9298
734	9297
735	9296
736	9295
737	9294
738	9293
739	9292
740	9291
741	9290
742	9289
743	9288
744	9287
745	9286
746	9285
747	9284
748	9283
749	9282
750	9281
751	9280
752	9279
753	9278
754	9277
755	9276
756	9275
757	9274
758	9273
759	9272
760	9271
761	9270
762	9269
763	9268
764	9267
765	9266
766	9267
767	9266
768	9265
769	9264
770	9263
771	9262
772	9261
773	9260
774	9259
775	9258
776	9257
777	9256
778	9255
779	9254
780	9253
781	9252
782	9251
783	9250
784	9251
785	9250
786	9249
787	9248
788	9247
789	9246
790	9245
791	9244
792	9243
793	9242
794	9241
795	9240
796	9239
797	9238
798	9239
799	9238
800	9237
801	9236
802	9235
803	9234
804	9233
805	9232
806	9231
807	9230
808	9229
809	9228
810	9227
811	9226
812	9225
813	9224
814	9223
815	9222
816	9221
817	9220
818	9219
819	9218
820	9217
821	9216
822	9217
823	9216
824	9215
825	9214
826	9213
827	9212
828	9211
829	9210
830	9209
831	9208
832	9207
833	9206
834	9205
835	9204
836	9203
837	9202
838	9201
839	9200
840	9199
841	9198
842	9197
843	9196
844	9195
845	9194
846	9193
847	9192
848	9191
849	9190
850	9189
851	9188
852	9187
853	9186
854	9185
855	9186
856	9185
857	9184
858	9183
859	9184
860	9183
861	9182
862	9181
863	9180
864	9179
865	9178
866	9177
867	9178
868	9177
869	9178
870	9177
871	9176
872	9175
873	9174
874	9175
875	9174
876	9173
877	9172
878	9173
879	9172
880	9171
881	9170
882	9169
883	9168
884	9167
885	9166
886	9165
887	9166
888	9165
889	9164
890	9163
891	9162
892	9161
893	9160
894	9159
895	9158
896	9157
897	9156
898	9155
899	9154
900	9153
901	9152
902	9151
903	9150
904	9149
905	9148
906	9147
907	9146
908	9145
909	9144
910	9143
911	9142
912	9141
913	9140
914	9139
915	9138
916	9137
917	9136
918	9135
919	9134
920	9133
921	9132
922	9131
923	9130
924	9129
925	9128
926	9127
927	9126
928	9125
929	9124
930	9123
931	9122
932	9123
933	9122
934	9121
935	9120
936	9119
937	9118
938	9117
939	9116
940	9115
941	9114
942	9113
943	9112
944	9111
945	9110
946	9109
947	9110
948	9109
949	9108
950	9107
951	9106
952	9105
953	9104
954	9103
955	9102
956	9101
957	9100
958	9099
959	9098
960	9097
961	9096
962	9095
963	9094
964	9093
965	9092
966	9091
967	9090
968	9089
969	9090
970	9089
971	9090
972	9091
973	9090
974	9089
975	9088
976	9087
977	9086
978	9087
979	9086
980	9085
981	9084
982	9083
983	9082
984	9081
985	9080
986	9079
987	9078
988	9077
989	9076
990	9075
991	9074
992	9073
993	9072
994	9071
995	9070
996	9069
997	9068
998	9067
999	9066
1000	9067
1001	9068
1002	9067
1003	9066
1004	9065
1005	9064
1006	9063
1007	9062
1008	9061
1009	9060
1010	9059
1011	9058
1012	9057
1013	9056
1014	9055
1015	9054
1016	9053
1017	9052
1018	9051
1019	9050
1020	9049
1021	9048
1022	9047
1023	9046
1024	9045
1025	9044
1026	9043
1027	9042
1028	9041
1029	9040
1030	9039
1031	9038
1032	9037
1033	9036
1034	9035
1035	9034
1036	9033
1037	9032
1038	9031
1039	9030
1040	9029
1041	9028
1042	9027
1043	9026
1044	9025
1045	9024
1046	9023
1047	9022
1048	9021
1049	9020
1050	9019
1051	9018
1052	9017
1053	9016
1054	9015
1055	9016
1056	9015
1057	9014
1058	9015
1059	9014
1060	9013
1061	9012
1062	9011
1063	9010
1064	9009
1065	9008
1066	9007
1067	9008
1068	9007
1069	9006
1070	9005
1071	9004
1072	9003
1073	9004
1074	9003
1075	9002
1076	9001
1077	9002
1078	9001
1079	9000
1080	8999
1081	8998
1082	8999
1083	8998
1084	8997
1085	8996
1086	8995
1087	8994
1088	8993
1089	8992
1090	8991
1091	8990
1092	8989
1093	8988
1094	8987
1095	8986
1096	8985
1097	8986
1098	8985
1099	8984
1100	8983
1101	8982
1102	8981
1103	8980
1104	8979
1105	8978
1106	8977
1107	8976
1108	8975
1109	8974
1110	8975
1111	8974
1112	8975
1113	8974
1114	8973
1115	8972
1116	8971
1117	8970
1118	8969
1119	8968
1120	8967
1121	8966
1122	8965
1123	8964
1124	8963
1125	8962
1126	8963
1127	8962
1128	8961
1129	8960
1130	8959
1131	8958
1132	8957
1133	8956
1134	8955
1135	8954
1136	8955
1137	8954
1138	8953
1139	8952
1140	8951
1141	8950
1142	8949
1143	8948
1144	8947
1145	8948
1146	8947
1147	8946
1148	8945
1149	8944
1150	8943
1151	8944
1152	8943
1153	8942
1154	8941
1155	8940
1156	8941
1157	8940
1158	8939
1159	8938
1160	8937
1161	8936
1162	8935
1163	8934
1164	8933
1165	8932
1166	8931
1167	8930
1168	8929
1169	8928
1170	8927
1171	8926
1172	8925
1173	8924
1174	8923
1175	8922
1176	8921
1177	8920
1178	8919
1179	8918
1180	8917
1181	8916
1182	8915
1183	8914
1184	8913
1185	8912
1186	8911
1187	8912
1188	8911
1189	8910
1190	8909
1191	8908
1192	8907
1193	8906
1194	8905
1195	8904
1196	8903
1197	8904
1198	8903
1199	8902
1200	8903
1201	8902
1202	8901
1203	8900
1204	8899
1205	8898
1206	8897
1207	8896
1208	8895
1209	8894
1210	8893
1211	8892
1212	8891
1213	8890
1214	8891
1215	8890
1216	8889
1217	8888
1218	8887
1219	8886
1220	8887
1221	8886
1222	8885
1223	8884
1224	8883
1225	8882
1226	8881
1227	8880
1228	8881
1229	8880
1230	8879
1231	8878
1232	8877
1233	8876
1234	8875
1235	8874
1236	8873
1237	8872
1238	8871
1239	8870
1240	8869
1241	8868
1242	8867
1243	8868
1244	8867
1245	8866
1246	8865
1247	8864
1248	8863
1249	8862
1250	8861
1251	8860
1252	8859
1253	8858
1254	8857
1255	8856
1256	8855
1257	8854
1258	8853
1259	8852
1260	8851
1261	8850
1262	8851
1263	8850
1264	8851
1265	8850
1266	8849
1267	8848
1268	8847
1269	8846
1270	8845
1271	8844
1272	8843
1273	8844
1274	8843
1275	8842
1276	8841
1277	8840
1278	8839
1279	8838
1280	8837
1281	8838
1282	8837
1283	8836
1284	8835
1285	8834
1286	8833
1287	8832
1288	8831
1289	8830
1290	8829
1291	8828
1292	8827
1293	8826
1294	8827
1295	8828
1296	8829
1297	8828
1298	8827
1299	8826
1300	8825
1301	8824
1302	8823
1303	8822
1304	8821
1305	8820
1306	8819
1307	8818
1308	8817
1309	8816
1310	8815
1311	8816
1312	8815
1313	8814
1314	8813
1315	8812
1316	8811
1317	8810
1318	8809
1319	8808
1320	8807
1321	8808
1322	8807
1323	8806
1324	8805
1325	8804
1326	8803
1327	8804
1328	8803
1329	8802
1330	8801
1331	8800
1332	8799
1333	8800
1334	8799
1335	8798
1336	8797
1337	8796
1338	8795
1339	8794
1340	8793
1341	8792
1342	8791
1343	8790
1344	8791
1345	8792
1346	8791
1347	8790
1348	8789
1349	8788
1350	8787
1351	8786
1352	8785
1353	8784
1354	8783
1355	8782
1356	8781
1357	8780
1358	8779
1359	8778
1360	8777
1361	8776
1362	8775
1363	8774
1364	8775
1365	8774
1366	8773
1367	8772
1368	8773
1369	8772
1370	8771
1371	8772
1372	8771
1373	8772
1374	8771
1375	8770
1376	8769
1377	8770
1378	8769
1379	8768
1380	8767
1381	8766
1382	8765
1383	8764
1384	8763
1385	8762
1386	8761
1387	8760
1388	8759
1389	8758
1390	8757
1391	8756
1392	8755
1393	8754
1394	8753
1395	8752
1396	8751
1397	8752
1398	8751
1399	8750
1400	8749
1401	8748
1402	8747
1403	8746
1404	8745
1405	8744
1406	8743
1407	8742
1408	8741
1409	8740
1410	8741
1411	8740
1412	8739
1413	8738
1414	8737
1415	8736
1416	8735
1417	8734
1418	8733
1419	8732
1420	8731
1421	8730
1422	8729
1423	8730
1424	8729
1425	8728
1426	8727
1427	8726
1428	8725
1429	8724
1430	8723
1431	8722
1432	8721
1433	8722
1434	8721
1435	8720
1436	8719
1437	8718
1438	8717
1439	8718
1440	8717
1441	8716
1442	8715
1443	8716
1444	8715
1445	8714
1446	8713
1447	8712
1448	8711
1449	8710
1450	8709
1451	8708
1452	8707
1453	8706
1454	8707
1455	8706
1456	8705
1457	8704
1458	8703
1459	8702
1460	8701
1461	8700
1462	8699
1463	8700
1464	8699
1465	8698
1466	8697
1467	8696
1468	8695
1469	8694
1470	8693
1471	8692
1472	8693
1473	8692
1474	8691
1475	8692
1476	8691
1477	8690
1478	8689
1479	8688
1480	8687
1481	8686
1482	8685
1483	8684
1484	8685
1485	8684
1486	8683
1487	8682
1488	8681
1489	8680
1490	8681
1491	8680
1492	8679
1493	8678
1494	8677
1495	8678
1496	8677
1497	8676
1498	8675
1499	8674
1500	8673
1501	8674
1502	8673
1503	8672
1504	8671
1505	8672
1506	8671
1507	8670
1508	8669
1509	8668
1510	8667
1511	8666
1512	8665
1513	8664
1514	8663
1515	8664
1516	8665
1517	8664
1518	8663
1519	8662
1520	8663
1521	8662
1522	8661
1523	8660
1524	8659
1525	8658
1526	8657
1527	8656
1528	8655
1529	8654
1530	8653
1531	8652
1532	8651
1533	8652
1534	8651
1535	8650
1536	8649
1537	8648
1538	8647
1539	8646
1540	8647
1541	8648
1542	8649
1543	8648
1544	8647
1545	8648
1546	8647
1547	8646
1548	8645
1549	8644
1550	8643
1551	8644
1552	8643
1553	8642
1554	8641
1555	8640
1556	8639
1557	8638
1558	8637
1559	8636
1560	8635
1561	8634
1562	8633
1563	8632
1564	8633
1565	8634
1566	8633
1567	8632
1568	8631
1569	8630
1570	8629
1571	8628
1572	8627
1573	8626
1574	8625
1575	8624
1576	8625
1577	8624
1578	8623
1579	8622
1580	8621
1581	8622
1582	8621
1583	8620
1584	8619
1585	8618
1586	8619
1587	8618
1588	8617
1589	8616
1590	8615
1591	8614
1592	8613
1593	8614
1594	8613
1595	8612
1596	8611
1597	8610
1598	8609
1599	8608
1600	8607
1601	8606
1602	8605
1603	8604
1604	8603
1605	8602
1606	8601
1607	8600
1608	8599
1609	8598
1610	8597
1611	8596
1612	8595
1613	8594
1614	8595
1615	8594
1616	8595
1617	8594
1618	8595
1619	8594
1620	8593
1621	8592
1622	8591
1623	8590
1624	8589
1625	8590
1626	8589
1627	8588
1628	8587
1629	8586
1630	8585
1631	8584
1632	8583
1633	8582
1634	8581
1635	8580
1636	8579
1637	8578
1638	8577
1639	8578
1640	8577
1641	8576
1642	8575
1643	8574
1644	8573
1645	8572
1646	8571
1647	8570
1648	8569
1649	8570
1650	8569
1651	8568
1652	8567
1653	8566
1654	8565
1655	8566
1656	8565
1657	8564
1658	8563
1659	8562
1660	8561
1661	8560
1662	8559
1663	8558
1664	8557
1665	8556
1666	8555
1667	8554
1668	8553
1669	8552
1670	8551
1671	8550
1672	8549
1673	8550
1674	8549
1675	8548
1676	8547
1677	8546
1678	8545
1679	8544
1680	8543
1681	8542
1682	8541
1683	8540
1684	8541
1685	8540
1686	8539
1687	8538
1688	8537
1689	8536
1690	8537
1691	8536
1692	8535
1693	8534
1694	8533
1695	8532
1696	8531
1697	8530
1698	8529
1699	8528
1700	8529
1701	8530
1702	8529
1703	8528
1704	8527
1705	8526
1706	8525
1707	8524
1708	8523
1709	8522
1710	8521
1711	8520
1712	8519
1713	8520
1714	8519
1715	8518
1716	8519
1717	8518
1718	8517
1719	8518
1720	8517
1721	8516
1722	8515
1723	8514
1724	8513
1725	8514
1726	8513
1727	8514
1728	8515
1729	8514
1730	8513
1731	8512
1732	8511
1733	8510
1734	8509
1735	8508
1736	8507
1737	8506
1738	8505
1739	8506
1740	8505
1741	8504
1742	8503
1743	8504
1744	8503
1745	8502
1746	8501
1747	8500
1748	8499
1749	8498
1750	8497
1751	8496
1752	8495
1753	8494
1754	8493
1755	8492
1756	8491
1757	8490
1758	8489
1759	8490
1760	8489
1761	8488
1762	8489
1763	8490
1764	8489
1765	8488
1766	8489
1767	8490
1768	8489
1769	8488
1770	8487
1771	8486
1772	8485
1773	8484
1774	8483
1775	8482
1776	8481
1777	8482
1778	8481
1779	8482
1780	8481
1781	8480
1782	8479
1783	8478
1784	8477
1785	8476
1786	8475
1787	8476
1788	8475
1789	8474
1790	8475
1791	8474
1792	8473
1793	8472
1794	8471
1795	8470
1796	8469
1797	8468
1798	8467
1799	8466
1800	8465
1801	8464
1802	8463
1803	8464
1804	8463
1805	8462
1806	8461
1807	8460
1808	8461
1809	8460
1810	8461
1811	8462
1812	8461
1813	8460
1814	8459
1815	8458
1816	8459
1817	8460
1818	8461
1819	8460
1820	8459
1821	8458
1822	8457
1823	8456
1824	8455
1825	8454
1826	8453
1827	8452
1828	8451
1829	8450
1830	8449
1831	8450
1832	8449
1833	8448
1834	8447
1835	8446
1836	8445
1837	8444
1838	8445
1839	8444
1840	8443
1841	8444
1842	8443
1843	8442
1844	8441
1845	8440
1846	8439
1847	8438
1848	8437
1849	8436
1850	8437
1851	8436
1852	8437
1853	8436
1854	8435
1855	8434
1856	8435
1857	8434
1858	8433
1859	8434
1860	8433
1861	8432
1862	8431
1863	8430
1864	8429
1865	8428
1866	8427
1867	8426
1868	8425
1869	8426
1870	8425
1871	8424
1872	8423
1873	8422
1874	8421
1875	8422
1876	8421
1877	8420
1878	8421
1879	8420
1880	8419
1881	8418
1882	8419
1883	8418
1884	8417
1885	8416
1886	8415
1887	8414
1888	8413
1889	8412
1890	8413
1891	8412
1892	8411
1893	8410
1894	8411
1895	8410
1896	8409
1897	8408
1898	8407
1899	8406
1900	8405
1901	8406
1902	8407
1903	8406
1904	8407
1905	8406
1906	8407
1907	8408
1908	8407
1909	8406
1910	8407
1911	8408
1912	8407
1913	8406
1914	8405
1915	8404
1916	8403
1917	8402
1918	8403
1919	8402
1920	8401
1921	8400
1922	8399
1923	8398
1924	8397
1925	8396
1926	8395
1927	8394
1928	8393
1929	8392
1930	8391
1931	8390
1932	8391
1933	8390
1934	8391
1935	8390
1936	8389
1937	8388
1938	8387
1939	8388
1940	8387
1941	8386
1942	8385
1943	8384
1944	8383
1945	8382
1946	8381
1947	8382
1948	8381
1949	8380
1950	8379
1951	8378
1952	8379
1953	8378
1954	8379
1955	8378
1956	8379
1957	8380
1958	8379
1959	8378
1960	8377
1961	8376
1962	8375
1963	8374
1964	8373
1965	8372
1966	8371
1967	8370
1968	8369
1969	8368
1970	8367
1971	8368
1972	8367
1973	8366
1974	8365
1975	8364
1976	8363
1977	8362
1978	8361
1979	8360
1980	8361
1981	8360
1982	8359
1983	8358
1984	8357
1985	8356
1986	8355
1987	8356
1988	8355
1989	8354
1990	8353
1991	8352
1992	8351
1993	8350
1994	8349
1995	8348
1996	8347
1997	8346
1998	8345
1999	8344
2000	8345
2001	8344
2002	8345
2003	8344
2004	8343
2005	8342
2006	8341
2007	8340
2008	8339
2009	8338
2010	8337
2011	8336
2012	8335
2013	8336
2014	8335
2015	8334
2016	8333
2017	8332
2018	8331
2019	8330
2020	8331
2021	8330
2022	8331
2023	8330
2024	8331
2025	8330
2026	8329
2027	8328
2028	8327
2029	8328
2030	8327
2031	8326
2032	8325
2033	8324
2034	8323
2035	8322
2036	8321
2037	8322
2038	8321
2039	8320
2040	8319
2041	8318
2042	8317
2043	8318
2044	8317
2045	8316
2046	8315
2047	8314
2048	8313
2049	8312
2050	8311
2051	8310
2052	8311
2053	8312
2054	8311
2055	8312
2056	8311
2057	8310
2058	8309
2059	8310
2060	8309
2061	8308
2062	8307
2063	8306
2064	8305
2065	8304
2066	8305
2067	8304
2068	8303
2069	8302
2070	8301
2071	8302
2072	8301
2073	8300
2074	8299
2075	8298
2076	8297
2077	8296
2078	8295
2079	8294
2080	8293
2081	8292
2082	8291
2083	8290
2084	8289
2085	8288
2086	8287
2087	8288
2088	8289
2089	8288
2090	8287
2091	8286
2092	8285
2093	8284
2094	8283
2095	8284
2096	8283
2097	8282
2098	8281
2099	8280
2100	8279
2101	8278
2102	8277
2103	8278
2104	8277
2105	8276
2106	8275
2107	8274
2108	8275
2109	8274
2110	8273
2111	8272
2112	8271
2113	8272
2114	8271
2115	8270
2116	8269
2117	8268
2118	8267
2119	8266
2120	8265
2121	8266
2122	8265
2123	8264
2124	8263
2125	8262
2126	8261
2127	8260
2128	8259
2129	8258
2130	8257
2131	8258
2132	8257
2133	8256
2134	8255
2135	8254
2136	8253
2137	8252
2138	8251
2139	8250
2140	8249
2141	8248
2142	8247
2143	8246
2144	8245
2145	8244
2146	8245
2147	8244
2148	8243
2149	8242
2150	8241
2151	8240
2152	8239
2153	8238
2154	8237
2155	8236
2156	8235
2157	8234
2158	8233
2159	8234
2160	8235
2161	8234
2162	8233
2163	8234
2164	8233
2165	8232
2166	8231
2167	8230
2168	8229
2169	8230
2170	8229
2171	8230
2172	8229
2173	8228
2174	8229
2175	8228
2176	8227
2177	8226
2178	8225
2179	8224
2180	8223
2181	8222
2182	8223
2183	8222
2184	8223
2185	8224
2186	8223
2187	8224
2188	8223
2189	8224
2190	8225
2191	8224
2192	8223
2193	8222
2194	8221
2195	8220
2196	8219
2197	8218
2198	8217
2199	8218
2200	8217
2201	8218
2202	8217
2203	8216
2204	8215
2205	8214
2206	8213
2207	8212
2208	8211
2209	8210
2210	8211
2211	8210
2212	8209
2213	8208
2214	8207
2215	8206
2216	8205
2217	8204
2218	8203
2219	8202
2220	8201
2221	8200
2222	8199
2223	8198
2224	8199
2225	8200
2226	8199
2227	8198
2228	8197
2229	8198
2230	8197
2231	8198
2232	8197
2233	8196
2234	8195
2235	8194
2236	8193
2237	8192
2238	8191
2239	8190
2240	8189
2241	8190
2242	8189
2243	8188
2244	8187
2245	8186
2246	8187
2247	8186
2248	8185
2249	8184
2250	8183
2251	8182
2252	8181
2253	8182
2254	8183
2255	8182
2256	8181
2257	8180
2258	8179
2259	8180
2260	8179
2261	8180
2262	8179
2263	8180
2264	8179
2265	8178
2266	8179
2267	8180
2268	8179
2269	8178
2270	8177
2271	8176
2272	8175
2273	8174
2274	8173
2275	8174
2276	8175
2277	8174
2278	8173
2279	8172
2280	8171
2281	8172
2282	8171
2283	8170
2284	8169
2285	8168
2286	8167
2287	8166
2288	8165
2289	8164
2290	8163
2291	8162
2292	8161
2293	8160
2294	8161
2295	8162
2296	8161
2297	8160
2298	8159
2299	8158
2300	8157
2301	8156
2302	8155
2303	8154
2304	8153
2305	8152
2306	8151
2307	8150
2308	8149
2309	8148
2310	8149
2311	8150
2312	8149
2313	8150
2314	8149
2315	8148
2316	8147
2317	8146
2318	8145
2319	8144
2320	8145
2321	8144
2322	8143
2323	8142
2324	8141
2325	8140
2326	8139
2327	8138
2328	8137
2329	8138
2330	8137
2331	8136
2332	8135
2333	8134
2334	8133
2335	8132
2336	8131
2337	8130
2338	8129
2339	8128
2340	8127
2341	8126
2342	8127
2343	8126
2344	8125
2345	8124
2346	8123
2347	8122
2348	8121
2349	8120
2350	8121
2351	8120
2352	8121
2353	8122
2354	8121
2355	8120
2356	8119
2357	8118
2358	8117
2359	8116
2360	8117
2361	8118
2362	8117
2363	8116
2364	8115
2365	8114
2366	8113
2367	8114
2368	8113
2369	8112
2370	8113
2371	8112
2372	8111
2373	8110
2374	8109
2375	8108
2376	8107
2377	8106
2378	8105
2379	8106
2380	8107
2381	8106
2382	8105
2383	8106
2384	8105
2385	8104
2386	8103
2387	8102
2388	8101
2389	8100
2390	8099
2391	8098
2392	8097
2393	8096
2394	8095
2395	8094
2396	8095
2397	8094
2398	8095
2399	8094
2400	8095
2401	8094
2402	8093
2403	8094
2404	8093
2405	8092
2406	8091
2407	8090
2408	8089
2409	8088
2410	8087
2411	8086
2412	8085
2413	8084
2414	8083
2415	8082
2416	8081
2417	8080
2418	8081
2419	8082
2420	8083
2421	8082
2422	8081
2423	8080
2424	8079
2425	8078
2426	8077
2427	8076
2428	8075
2429	8074
2430	8073
2431	8072
2432	8071
2433	8070
2434	8069
2435	8068
2436	8067
2437	8066
2438	8065
2439	8066
2440	8065
2441	8064
2442	8063
2443	8062
2444	8063
2445	8062
2446	8063
2447	8062
2448	8061
2449	8060
2450	8059
2451	8060
2452	8061
2453	8060
2454	8059
2455	8058
2456	8057
2457	8058
2458	8059
2459	8058
2460	8057
2461	8056
2462	8057
2463	8056
2464	8055
2465	8054
2466	8053
2467	8052
2468	8053
2469	8052
2470	8051
2471	8050
2472	8049
2473	8048
2474	8047
2475	8046
2476	8045
2477	8044
2478	8043
2479	8042
2480	8043
2481	8042
2482	8041
2483	8040
2484	8039
2485	8038
2486	8037
2487	8036
2488	8035
2489	8034
2490	8035
2491	8036
2492	8035
2493	8034
2494	8033
2495	8032
2496	8031
2497	8030
2498	8029
2499	8028
